ART_ID,CODE,CONTEXT,COUNTRY,CONDITION,ARTEFACT,SUB_CATEGORY,LONGITUDE,LATITUDE,RECOVERY_METHOD,CLASSIFICATION,BP_ASSOCIATION,TP_ASSOCIATION,ABS_DATE_METHOD,ABS_DATE_1,ABS_DATE_STD_1,ABS_DATE_ID_1,ABS_DATE_2,ABS_DATE_STD_2,ABS_DATE_ID_2,ABS_DATE_3,ABS_DATE_STD_3,ABS_DATE_ID_3,ABS_DATE_4,ABS_DATE_STD_4,ABS_DATE_ID_4,ABS_DATE_5,ABS_DATE_STD_5,ABS_DATE_ID_5,RELAT_DATE_METHOD,RELAT_DATE_CHRONO,RAW_MAT,DORS_BLADE_PROF,BLADE_DET,BLADE_CURV,DORSAL_PATTERN,BULB_MORPH,CONUS_FORM,BUTT_MORPH,BUTT_PREP_1,BUTT_PREP_2,CORE_MORPH,PLAT_REJUV,CORE_METHOD,CORE_DIRECTIONALITY,CORE_TABLET_REJUV,CORE_FLAKE_REJUV,CORE_FRONT_REJUV,CORE_DIST_REJUV,CORE_SIDE_REJUV,TANG_ORIENTATION,WEIGHT,LENGTH,WIDTH,ELONGATION,THICKNESS,PLAT_DEPTH,CORE_LENGTH,CORE_WIDTH,CORE_BREADTH,CORE_ELONGATION,TCSA,TCSP,BURINATION,REFERENCES
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,VB,CON,LF,NFO,PUNB,PLA,NCU,,,,,,,,,,,39.16,70.62,22.07,3.199818758,7.06,1.14,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,CBOFOC,ID,EV,SAP,LF,NFO,PUNB,PLA,NCU,,,,,,,,,,,22.17,62.17,16.18,3.842398022,8.61,4.21,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDOC,ID,ST,UNI,LF,NFO,PUNB,PLA,NCU,,,,,,,,,,,1.42,29.64,8.11,3.654747226,3.72,0.88,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,ST,UNI,LF,NFO,PUNB,PLA,NCU,,,,,,,,,,,19.21,51.12,20.46,2.498533724,7.42,4.02,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,DI,UNI,LF,NFO,PUNB,PLA,NCU,,,,,,,,,,,2.78,39.51,5.82,6.788659794,4.1,2.13,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,EV,UNI,LF,NFO,PUNB,PLA,NCU,,,,,,,,,,,1.22,31.6,6.89,4.586357039,3.24,2.41,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,UNI,PLF,NFO,PUNB,PLA,NCU,,,,,,,,,,,1.83,29.45,9.44,3.11970339,3.81,1.16,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,EV,BI,BLF,RCB,PUNB,PLA,NCU,,,,,,,,,,,14.92,48.63,16.72,2.908492823,3.11,5.08,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,EV,UNI,LF,NFO,LTB,FTS,NCU,,,,,,,,,,,6.21,38.21,17.24,2.216357309,6.41,6.11,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,EV,CON,PLF,NFO,LTB,FTS,NCU,,,,,,,,,,,27.78,58.11,22.56,2.575797872,7.92,5.74,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,EV,UNI,LF,DB,LOB,FTS,NCU,,,,,,,,,,,40.66,91.27,23.71,3.84943062,9.25,5.12,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,CE,BLF,NFO,LTB,PLA,DT,,,,,,,,,,,52.34,79.24,20.91,3.789574366,8.12,3.64,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,EV,CON,BLF,NFO,LTB,PLA,DT,,,,,,,,,,,10.39,49.12,15.72,3.124681934,3.24,2.1,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,VB,CON,BLF,NFO,LTB,PLA,DT,,,,,,,,,,,4.91,34.62,11.04,3.135869565,3.19,2.96,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,EV,UNI,BLF,NFO,TOB,PLA,DT,,,,,,,,,,,38.74,73.28,19.14,3.828631139,8.91,1.84,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,VB,BI,BLF,NFO,STB,PLA,DT,,,,,,,,,,,6.12,41.18,14.15,2.91024735,4.1,3.41,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,PL,VB,BI,BLF,NFO,STB,PLA,DT,,,,,,,,,,,11.66,43.07,15.92,2.70540201,2.76,2.04,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,VB,UNI,BLF,NFO,STB,PLA,DT,,,,,,,,,,,18.14,50.72,22.07,2.298142275,4.87,1.61,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,EV,UNI,BF,NFO,PUNB,PLA,DT,,,,,,,,,,,14.98,44.12,19.25,2.291948052,6.67,2.01,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,DI,CON,BLF,NFO,PUNB,PLA,DT,,,,,,,,,,,25.14,64.15,19.71,3.254693049,9.43,4.35,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UNI,BLF,NFO,PUNB,PLA,DT,,,,,,,,,,,12.56,52.99,17.08,3.102459016,5.01,1.08,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,EV,CON,PLF,NFO,PUNB,PLA,DT,,,,,,,,,,,14.86,55.02,15.07,3.650962177,9.62,1.45,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,EV,CON,LF,NFO,LTB,FTS,DT,,,,,,,,,,,11.45,52.64,11.73,4.487638534,8.25,3.87,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,ST,UNI,BLF,RCVF,LTB,FTS,DT,,,,,,,,,,,10.43,52.75,18.14,2.907938258,4.48,5.17,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,VB,UNI,PBF,NFO,LTB,PLA,DA,,,,,,,,,,,8.72,44.68,11.87,3.764111205,4.87,2.48,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,VB,BI,BLF,NFO,LTB,PLA,DA,,,,,,,,,,,14.22,49.71,18.03,2.757071547,3.12,2.93,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,DI,CON,BLF,NFO,LTB,PLA,DA,,,,,,,,,,,127.48,105.32,40.14,2.623816642,16.21,9.23,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,PL,DI,CON,BLF,NFO,LTB,PLA,DA,,,,,,,,,,,50.12,74.12,24.61,3.011783828,12.85,7.41,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,ST,UNI,BLF,NFO,LTB,PLA,DA,,,,,,,,,,,4.71,26.31,9.6,2.740625,3.24,2.18,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,HI,EV,UNI,LF,NFO,LTB,PLA,DA,,,,,,,,,,,51.27,61.27,25.41,2.411255411,8.92,7.44,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,DI,SAP,PBF,RCB,LTB,PLA,DA,,,,,,,,,,,33.55,68.19,18.41,3.703965236,11.17,4.87,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,VB,UNI,BF,NFO,TOB,PLA,DA,,,,,,,,,,,27.77,61.72,22.64,2.72614841,7.95,2.74,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,FE,EV,CON,BLF,NFO,TOB,PLA,DA,,,,,,,,,,,11.21,44.71,17.98,2.486651835,4.16,2.38,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,EV,UNI,BLF,NFO,TOB,PLA,DA,,,,,,,,,,,6.8,41.26,9.61,4.293444329,5.03,4.92,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,FE,VB,UNI,BLF,NFO,TOB,PLA,DA,,,,,,,,,,,5.01,50.72,8.97,5.654403567,3.84,1.87,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,ST,BI,LF,NFO,TOB,PLA,DA,,,,,,,,,,,9.41,38.92,15.1,2.577483444,4.55,2.31,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDOC,FE,EV,UNI,LF,NFO,TOB,PLA,DA,,,,,,,,,,,9.11,40.02,13.74,2.912663755,4.91,2.21,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,ST,UNI,LF,NFO,SB,PLA,DA,,,,,,,,,,,28.72,69.71,25.19,2.767368003,5.12,2.14,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,PL,ST,UNI,BF,NFO,PUNB,PLA,DA,,,,,,,,,,,7.44,50.21,9.12,5.505482456,3.98,1.97,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,EV,CE,PBF,NFO,PUNB,PLA,DA,,,,,,,,,,,62.47,79.95,25.24,3.167591125,9.62,2.58,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,EV,CON,PBF,NFO,PUNB,PLA,DA,,,,,,,,,,,71.24,81.72,30.01,2.723092303,11.21,3.1,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UNI,PBF,NFO,PUNB,PLA,DA,,,,,,,,,,,8.79,34.81,12.01,2.898417985,5.12,4.19,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UNI,BLF,NFO,PUNB,PLA,DA,,,,,,,,,,,16.71,59.71,16.23,3.678989526,5.42,2.01,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,EV,UNI,BLF,NFO,PUNB,PLA,DA,,,,,,,,,,,26.14,53.71,23.87,2.250104734,4.91,2.71,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,PL,DI,CON,BF,NFO,LTB,FTS,DA,,,,,,,,,,,55.41,63.81,25.61,2.491604842,14.27,2.9,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UNI,BLF,RCB,LTB,FGTTS,DA,,,,,,,,,,,11.55,68.52,17.41,3.935669156,3.82,3.17,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,EV,CE,BLF,NFO,LTB,PLA,DAG,,,,,,,,,,,71.28,86.55,23.01,3.761408083,8.03,4.62,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,VB,CON,BLF,NFO,LTB,PLA,DAG,,,,,,,,,,,38.42,60.08,24.91,2.411882778,9.92,6.15,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,HI,VB,CONBI,BLF,NFO,LTB,PLA,DAG,,,,,,,,,,,20.06,45.72,18.9,2.419047619,7.62,4.11,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDOC,ID,ST,UNI,BLF,NFO,LTB,PLA,DAG,,,,,,,,,,,17.88,56.04,14.88,3.766129032,7.07,2.02,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,CE,BLF,NFO,TOB,PLA,DAG,,,,,,,,,,,22.56,71.52,17.56,4.072892938,4.22,3.16,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,EV,UNI,BLF,NFO,SB,PLA,DAG,,,,,,,,,,,30.87,82.16,23.41,3.509611277,8.1,2.87,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,DI,CON,PLF,RCB,PUNB,PLA,DAG,,,,,,,,,,,5.41,43.62,7.98,5.466165414,5.82,2.76,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,CBTHF,ID,DI,SAP,BLF,RCVF,LTB,FGTTS,DAG,,,,,,,,,,,21.64,45.82,16.12,2.842431762,9.41,4.55,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,VB,CONBI,BLF,NFO,LTB,PLA,DATR,,,,,,,,,,,16.26,46.12,16.1,2.864596273,5.98,4.9,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,PL,ST,UNI,NBOL,NFO,LTB,PLA,DATR,,,,,,,,,,,45.61,62.31,21.41,2.910322279,7.02,5.02,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDOC,ID,ST,UNI,BLF,NFO,TOB,PLA,DATR,,,,,,,,,,,24.63,61.44,16.23,3.785582255,6.41,3.12,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,ST,CON,NBOL,DB,TOB,FGTTS,DATR,,,,,,,,,,,20.54,58.62,26.42,2.218773656,4.15,4.02,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,DI,UNI,BLF,NFO,LTB,PLA,DATG,,,,,,,,,,,29.83,42.61,16.1,2.646583851,10.24,6.13,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,ST,CE,BLF,NFO,TOB,PLA,DATG,,,,,,,,,,,16.12,56.27,21.93,2.565891473,4.43,2.42,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,ST,UNI,BLF,NFO,PUNB,PLA,DATG,,,,,,,,,,,5.24,25.61,8.72,2.936926606,4.11,1.12,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,PL,ST,CE,BLF,NFO,LTB,FTS,DATG,,,,,,,,,,,25.94,56.66,23.76,2.384680135,5.61,3.98,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDOC,FE,ST,BI,LF,NFO,LTB,FGTTS,DATG,,,,,,,,,,,35.66,70.17,22.73,3.087109547,6.18,1.96,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,CE,LF,NFO,BAB,B,B,,,,,,,,,,,35.61,73.22,20.01,3.659170415,80.61,2.74,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,ST,UNI,BLF,DB,BAB,B,B,,,,,,,,,,,19.89,53.92,22.17,2.432115471,4.12,4.48,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,ST,CON,NBOL,DB,BAB,B,B,,,,,,,,,,,11.45,48.22,12.97,3.717810332,4.25,0.93,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,ST,CON,NBOL,DB,BAB,B,B,,,,,,,,,,,10.64,48.61,18.62,2.610633727,4.1,3.26,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,DI,CON,NBOL,DB,BAB,B,B,,,,,,,,,,,11.12,39.71,11.42,3.477232925,7.14,6.12,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDOC,FE,EV,CON,NBOL,DB,BAB,B,B,,,,,,,,,,,18.41,50.79,19.99,2.540770385,5.26,4.21,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,EV,CON,NBOL,DB,BAB,B,B,,,,,,,,,,,14.58,43.92,17.18,2.556461001,1.78,3.48,,,,,,,,Breest and Gerken (2008)
